
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    225.47049 |      61.45729 |      61.45729 |       0.00000 |      17.15707 |      12.15707 |       0.01707 |      25.78727 |     -80.28712 |     133.86577 |     130.42200 |       1.00000 |     124.96470 |      25.50000 |     -80.00000 | 
    225.60309 |      61.55779 |      61.55779 |       0.00000 |      17.15710 |      12.15710 |       0.01710 |      25.78727 |     -80.28719 |     134.50102 |     131.09451 |       1.00000 |     125.95387 |      25.50000 |     -80.00000 | 
    225.73480 |      61.65829 |      61.65829 |       0.00000 |      17.15713 |      12.15713 |       0.01713 |      25.78727 |     -80.28724 |     135.18452 |     131.79782 |       1.00000 |     126.90357 |      25.50000 |     -80.00000 | 
    225.87131 |      61.75879 |      61.75879 |       0.00000 |      17.15716 |      12.15716 |       0.01716 |      25.78727 |     -80.28729 |     135.86842 |     132.47861 |       1.00000 |     127.81766 |      25.50000 |     -80.00000 | 
    226.00491 |      61.85930 |      61.85930 |       0.00000 |      17.15718 |      12.15718 |       0.01718 |      25.78727 |     -80.28735 |     136.52521 |     133.11142 |       1.00000 |     128.70013 |      25.50000 |     -80.00000 | 
    226.14079 |      61.95980 |      61.95980 |       0.00000 |      17.15721 |      12.15721 |       0.01721 |      25.78727 |     -80.28741 |     137.18549 |     133.73531 |       1.00000 |     129.55402 |      25.50000 |     -80.00000 | 
    226.27547 |      62.06030 |      62.06030 |       0.00000 |      17.15724 |      12.15724 |       0.01724 |      25.78727 |     -80.28747 |     137.85220 |     134.36563 |       1.00000 |     130.38220 |      25.50000 |     -80.00000 | 
    226.40685 |      62.16080 |      62.16080 |       0.00000 |      17.15727 |      12.15727 |       0.01727 |      25.78726 |     -80.28752 |     138.49022 |     134.97948 |       1.00000 |     131.18770 |      25.50000 |     -80.00000 | 
    226.53838 |      62.26131 |      62.26131 |       0.00000 |      17.15730 |      12.15730 |       0.01729 |      25.78726 |     -80.28757 |     139.07138 |     135.55698 |       1.00000 |     131.97241 |      25.50000 |     -80.00000 | 
    226.67134 |      62.36181 |      62.36181 |       0.00000 |      17.15732 |      12.15732 |       0.01732 |      25.78726 |     -80.28764 |     139.62466 |     136.12878 |       1.00000 |     132.73653 |      25.50000 |     -80.00000 | 
    226.80363 |      62.46231 |      62.46231 |       0.00000 |      17.15735 |      12.15735 |       0.01735 |      25.78726 |     -80.28769 |     140.19472 |     136.73418 |       1.00000 |     133.47984 |      25.50000 |     -80.00000 | 
    226.93680 |      62.56281 |      62.56281 |       0.00000 |      17.15738 |      12.15738 |       0.01738 |      25.78726 |     -80.28775 |     140.75714 |     137.33798 |       1.00000 |     134.20328 |      25.50000 |     -80.00000 | 
    227.06854 |      62.66332 |      62.66332 |       0.00000 |      17.15741 |      12.15741 |       0.01741 |      25.78726 |     -80.28780 |     141.28828 |     137.90405 |       1.00000 |     134.90794 |      25.50000 |     -80.00000 | 
    227.20329 |      62.76382 |      62.76382 |       0.00000 |      17.15743 |      12.15744 |       0.01743 |      25.78725 |     -80.28786 |     141.84116 |     138.47459 |       1.00000 |     135.59435 |      25.50000 |     -80.00000 | 
    227.33594 |      62.86432 |      62.86432 |       0.00000 |      17.15746 |      12.15746 |       0.01746 |      25.78725 |     -80.28792 |     142.45184 |     139.08064 |       1.00000 |     136.26404 |      25.50000 |     -80.00000 | 
    227.46889 |      62.96482 |      62.96482 |       0.00000 |      17.15749 |      12.15749 |       0.01749 |      25.78725 |     -80.28797 |     143.07573 |     139.67932 |       1.00000 |     136.92030 |      25.50000 |     -80.00000 | 
    227.53604 |      63.01508 |      63.01508 |       0.00000 |      17.15751 |      12.15751 |       0.01750 |      25.78725 |     -80.28800 |     143.39186 |     139.98209 |       1.00000 |     137.24448 |      25.50000 |     -80.00000 | 
    227.67751 |      63.11558 |      63.11558 |       0.00000 |      17.15753 |      12.15753 |       0.01753 |      25.78725 |     -80.28806 |     144.07196 |     140.62895 |       1.00000 |     137.88693 |      25.50000 |     -80.00000 | 
    227.81284 |      63.21608 |      63.21608 |       0.00000 |      17.15756 |      12.15756 |       0.01756 |      25.78725 |     -80.28812 |     144.80484 |     141.33153 |       1.00000 |     138.52493 |      25.50000 |     -80.00000 | 
    227.94489 |      63.31658 |      63.31658 |       0.00000 |      17.15759 |      12.15759 |       0.01759 |      25.78724 |     -80.28818 |     145.54930 |     142.05867 |       1.00000 |     139.16304 |      25.50000 |     -80.00000 | 
    228.07745 |      63.41709 |      63.41709 |       0.00000 |      17.15762 |      12.15762 |       0.01762 |      25.78724 |     -80.28823 |     146.25388 |     142.76489 |       1.00000 |     139.80478 |      25.50000 |     -80.00000 | 
    228.21010 |      63.51759 |      63.51759 |       0.00000 |      17.15764 |      12.15764 |       0.01764 |      25.78724 |     -80.28829 |     146.91745 |     143.44902 |       1.00000 |     140.45126 |      25.50000 |     -80.00000 | 
    228.34383 |      63.61809 |      63.61809 |       0.00000 |      17.15767 |      12.15767 |       0.01767 |      25.78724 |     -80.28835 |     147.58824 |     144.15285 |       1.00000 |     141.10167 |      25.50000 |     -80.00000 | 
    228.47662 |      63.71859 |      63.71859 |       0.00000 |      17.15770 |      12.15770 |       0.01770 |      25.78724 |     -80.28841 |     148.32253 |     144.92264 |       1.00000 |     141.75546 |      25.50000 |     -80.00000 | 
    228.60995 |      63.81910 |      63.81910 |       0.00000 |      17.15773 |      12.15773 |       0.01773 |      25.78723 |     -80.28846 |     149.09793 |     145.72496 |       1.00000 |     142.41406 |      25.50000 |     -80.00000 | 
    228.74202 |      63.91960 |      63.91960 |       0.00000 |      17.15775 |      12.15775 |       0.01776 |      25.78723 |     -80.28852 |     149.85475 |     146.49200 |       1.00000 |     143.07964 |      25.50000 |     -80.00000 | 
    228.87621 |      64.02010 |      64.02010 |       0.00000 |      17.15778 |      12.15778 |       0.01778 |      25.78723 |     -80.28857 |     150.58250 |     147.21057 |       1.00000 |     143.75305 |      25.50000 |     -80.00000 | 
    229.00768 |      64.12061 |      64.12061 |       0.00000 |      17.15781 |      12.15781 |       0.01781 |      25.78723 |     -80.28864 |     151.29901 |     147.90242 |       1.00000 |     144.43367 |      25.50000 |     -80.00000 | 
    229.14084 |      64.22111 |      64.22111 |       0.00000 |      17.15784 |      12.15784 |       0.01784 |      25.78722 |     -80.28869 |     151.97896 |     148.55110 |       1.00000 |     145.12032 |      25.50000 |     -80.00000 | 
    229.27493 |      64.32161 |      64.32161 |       0.00000 |      17.15787 |      12.15787 |       0.01787 |      25.78722 |     -80.28875 |     152.59082 |     149.13640 |       1.00000 |     145.81078 |      25.50000 |     -80.00000 | 
    229.40584 |      64.42211 |      64.42211 |       0.00000 |      17.15790 |      12.15790 |       0.01790 |      25.78722 |     -80.28880 |     153.14938 |     149.68285 |       1.00000 |     146.50125 |      25.50000 |     -80.00000 | 
    229.53723 |      64.52261 |      64.52261 |       0.00000 |      17.15792 |      12.15792 |       0.01792 |      25.78721 |     -80.28886 |     153.78148 |     150.32213 |       1.00000 |     147.18762 |      25.50000 |     -80.00000 | 
    229.66725 |      64.62312 |      64.62312 |       0.00000 |      17.15795 |      12.15795 |       0.01795 |      25.78721 |     -80.28893 |     154.52728 |     151.09300 |       1.00000 |     147.86913 |      25.50000 |     -80.00000 | 
    229.79951 |      64.72362 |      64.72362 |       0.00000 |      17.15798 |      12.15798 |       0.01798 |      25.78721 |     -80.28898 |     155.33484 |     151.93544 |       1.00000 |     148.54921 |      25.50000 |     -80.00000 | 
    229.92924 |      64.82412 |      64.82412 |       0.00000 |      17.15801 |      12.15801 |       0.01801 |      25.78721 |     -80.28904 |     156.14886 |     152.78310 |       1.00000 |     149.23248 |      25.50000 |     -80.00000 | 
    230.06056 |      64.92462 |      64.92462 |       0.00000 |      17.15804 |      12.15804 |       0.01803 |      25.78720 |     -80.28909 |     156.99150 |     153.64706 |       1.00000 |     149.92245 |      25.50000 |     -80.00000 | 
    230.12979 |      64.97488 |      64.97488 |       0.00000 |      17.15805 |      12.15805 |       0.01805 |      25.78720 |     -80.28912 |     157.43459 |     154.10454 |       1.00000 |     150.27086 |      25.50000 |     -80.00000 | 
    230.26216 |      65.07538 |      65.07538 |       0.00000 |      17.15808 |      12.15808 |       0.01808 |      25.78720 |     -80.28918 |     158.34554 |     155.00894 |       1.00000 |     150.97659 |      25.50000 |     -80.00000 | 
    230.39407 |      65.17588 |      65.17588 |       0.00000 |      17.15810 |      12.15810 |       0.01810 |      25.78720 |     -80.28924 |     159.25468 |     155.89050 |       1.00000 |     151.69678 |      25.50000 |     -80.00000 | 
    230.52835 |      65.27638 |      65.27638 |       0.00000 |      17.15813 |      12.15813 |       0.01813 |      25.78720 |     -80.28930 |     160.10968 |     156.70586 |       1.00000 |     152.43297 |      25.50000 |     -80.00000 | 
    230.65906 |      65.37688 |      65.37688 |       0.00000 |      17.15816 |      12.15816 |       0.01816 |      25.78719 |     -80.28936 |     160.92897 |     157.48616 |       1.00000 |     153.18414 |      25.50000 |     -80.00000 | 
    230.78804 |      65.47739 |      65.47739 |       0.00000 |      17.15819 |      12.15819 |       0.01819 |      25.78719 |     -80.28941 |     161.82825 |     158.35941 |       1.00000 |     153.94791 |      25.50000 |     -80.00000 | 
    230.91272 |      65.57789 |      65.57789 |       0.00000 |      17.15822 |      12.15822 |       0.01822 |      25.78719 |     -80.28947 |     162.87044 |     159.39630 |       1.00000 |     154.72455 |      25.50000 |     -80.00000 | 
    231.04088 |      65.67839 |      65.67839 |       0.00000 |      17.15825 |      12.15825 |       0.01824 |      25.78718 |     -80.28954 |     164.01216 |     160.55479 |       1.00000 |     155.51837 |      25.50000 |     -80.00000 | 
    231.17415 |      65.77889 |      65.77889 |       0.00000 |      17.15827 |      12.15827 |       0.01827 |      25.78718 |     -80.28959 |     165.19069 |     161.76602 |       1.00000 |     156.33524 |      25.50000 |     -80.00000 | 
    231.30664 |      65.87939 |      65.87939 |       0.00000 |      17.15830 |      12.15830 |       0.01830 |      25.78718 |     -80.28965 |     166.35017 |     162.96324 |       1.00000 |     157.17972 |      25.50000 |     -80.00000 | 
    231.43861 |      65.97990 |      65.97990 |       0.00000 |      17.15833 |      12.15833 |       0.01833 |      25.78717 |     -80.28970 |     167.46371 |     164.10695 |       1.00000 |     158.05344 |      25.50000 |     -80.00000 | 
    231.57335 |      66.08041 |      66.08041 |       0.00000 |      17.15836 |      12.15836 |       0.01836 |      25.78717 |     -80.28976 |     168.47931 |     165.13560 |       1.00000 |     158.95488 |      25.50000 |     -80.00000 | 
    231.70392 |      66.18091 |      66.18091 |       0.00000 |      17.15838 |      12.15838 |       0.01838 |      25.78717 |     -80.28983 |     169.45906 |     166.10748 |       1.00000 |     159.87907 |      25.50000 |     -80.00000 | 
    231.83220 |      66.28141 |      66.28141 |       0.00000 |      17.15841 |      12.15841 |       0.01841 |      25.78716 |     -80.28988 |     170.58234 |     167.20546 |       1.00000 |     160.82071 |      25.50000 |     -80.00000 | 
    231.95953 |      66.38191 |      66.38191 |       0.00000 |      17.15844 |      12.15844 |       0.01844 |      25.78716 |     -80.28994 |     171.85258 |     168.44225 |       1.00000 |     161.77968 |      25.50000 |     -80.00000 | 
    232.08624 |      66.48241 |      66.48241 |       0.00000 |      17.15847 |      12.15847 |       0.01847 |      25.78716 |     -80.29000 |     173.21056 |     169.77055 |       1.00000 |     162.76038 |      25.50000 |     -80.00000 | 
    232.21469 |      66.58292 |      66.58292 |       0.00000 |      17.15849 |      12.15849 |       0.01850 |      25.78716 |     -80.29005 |     174.59293 |     171.13774 |       1.00000 |     163.76819 |      25.50000 |     -80.00000 | 
    232.34398 |      66.68342 |      66.68342 |       0.00000 |      17.15852 |      12.15852 |       0.01852 |      25.78715 |     -80.29012 |     175.94923 |     172.49869 |       1.00000 |     164.80681 |      25.50000 |     -80.00000 | 
    232.47600 |      66.78392 |      66.78392 |       0.00000 |      17.15855 |      12.15855 |       0.01855 |      25.78715 |     -80.29018 |     177.25299 |     173.82561 |       1.00000 |     165.87689 |      25.50000 |     -80.00000 | 
    232.60602 |      66.88442 |      66.88442 |       0.00000 |      17.15858 |      12.15858 |       0.01858 |      25.78715 |     -80.29023 |     178.49623 |     175.10262 |       1.00000 |     166.97609 |      25.50000 |     -80.00000 | 
    232.73418 |      66.98492 |      66.98492 |       0.00000 |      17.15861 |      12.15861 |       0.01861 |      25.78714 |     -80.29029 |     179.68105 |     176.32022 |       1.00000 |     168.09973 |      25.50000 |     -80.00000 | 
    232.86531 |      67.08543 |      67.08543 |       0.00000 |      17.15864 |      12.15864 |       0.01863 |      25.78714 |     -80.29035 |     180.82848 |     177.48772 |       1.00000 |     169.24196 |      25.50000 |     -80.00000 | 
    232.99461 |      67.18593 |      67.18593 |       0.00000 |      17.15866 |      12.15866 |       0.01866 |      25.78714 |     -80.29041 |     181.96086 |     178.61996 |       1.00000 |     170.39677 |      25.50000 |     -80.00000 | 
    233.12521 |      67.28643 |      67.28643 |       0.00000 |      17.15869 |      12.15869 |       0.01869 |      25.78713 |     -80.29047 |     183.09428 |     179.73222 |       1.00000 |     171.55923 |      25.50000 |     -80.00000 | 
    233.25546 |      67.38693 |      67.38693 |       0.00000 |      17.15872 |      12.15872 |       0.01872 |      25.78713 |     -80.29053 |     184.23810 |     180.84038 |       1.00000 |     172.72577 |      25.50000 |     -80.00000 | 
    233.38574 |      67.48743 |      67.48743 |       0.00000 |      17.15875 |      12.15875 |       0.01875 |      25.78713 |     -80.29058 |     185.39938 |     181.96300 |       1.00000 |     173.89418 |      25.50000 |     -80.00000 | 
    233.51456 |      67.58794 |      67.58794 |       0.00000 |      17.15878 |      12.15878 |       0.01877 |      25.78712 |     -80.29064 |     186.58177 |     183.11626 |       1.00000 |     175.06352 |      25.50000 |     -80.00000 | 
    233.64244 |      67.68845 |      67.68845 |       0.00000 |      17.15880 |      12.15880 |       0.01880 |      25.78712 |     -80.29070 |     187.76198 |     184.28682 |       1.00000 |     176.23384 |      25.50000 |     -80.00000 | 
    233.77190 |      67.78895 |      67.78895 |       0.00000 |      17.15883 |      12.15883 |       0.01883 |      25.78712 |     -80.29076 |     188.91537 |     185.45343 |       1.00000 |     177.40512 |      25.50000 |     -80.00000 | 
    233.89981 |      67.88945 |      67.88945 |       0.00000 |      17.15886 |      12.15886 |       0.01886 |      25.78712 |     -80.29082 |     190.01590 |     186.58586 |       1.00000 |     178.57646 |      25.50000 |     -80.00000 | 
    234.02866 |      67.98995 |      67.98995 |       0.00000 |      17.15889 |      12.15889 |       0.01889 |      25.78711 |     -80.29088 |     191.07382 |     187.68408 |       1.00000 |     179.74556 |      25.50000 |     -80.00000 | 
    234.15799 |      68.09045 |      68.09045 |       0.00000 |      17.15891 |      12.15891 |       0.01891 |      25.78711 |     -80.29094 |     192.12456 |     188.77048 |       1.00000 |     180.90953 |      25.50000 |     -80.00000 | 
    234.28859 |      68.19096 |      68.19096 |       0.00000 |      17.15894 |      12.15894 |       0.01894 |      25.78711 |     -80.29099 |     193.21135 |     189.87648 |       1.00000 |     182.06628 |      25.50000 |     -80.00000 | 
    234.41920 |      68.29146 |      68.29146 |       0.00000 |      17.15897 |      12.15897 |       0.01897 |      25.78710 |     -80.29105 |     194.34239 |     191.00430 |       1.00000 |     183.21565 |      25.50000 |     -80.00000 | 
    234.54890 |      68.39196 |      68.39196 |       0.00000 |      17.15900 |      12.15900 |       0.01900 |      25.78710 |     -80.29111 |     195.49104 |     192.12834 |       1.00000 |     184.35933 |      25.50000 |     -80.00000 | 
    234.67937 |      68.49246 |      68.49246 |       0.00000 |      17.15903 |      12.15903 |       0.01903 |      25.78710 |     -80.29118 |     196.62732 |     193.22720 |       1.00000 |     185.49934 |      25.50000 |     -80.00000 | 
    234.80879 |      68.59296 |      68.59296 |       0.00000 |      17.15905 |      12.15905 |       0.01905 |      25.78709 |     -80.29123 |     197.72496 |     194.28731 |       1.00000 |     186.63676 |      25.50000 |     -80.00000 | 
    234.93715 |      68.69347 |      68.69347 |       0.00000 |      17.15908 |      12.15908 |       0.01908 |      25.78709 |     -80.29129 |     198.77617 |     195.31323 |       1.00000 |     187.77126 |      25.50000 |     -80.00000 | 
    235.06686 |      68.79397 |      68.79397 |       0.00000 |      17.15911 |      12.15911 |       0.01911 |      25.78709 |     -80.29135 |     199.79649 |     196.32884 |       1.00000 |     188.90105 |      25.50000 |     -80.00000 | 
    235.19460 |      68.89447 |      68.89447 |       0.00000 |      17.15914 |      12.15914 |       0.01914 |      25.78708 |     -80.29141 |     200.79265 |     197.34190 |       1.00000 |     190.02403 |      25.50000 |     -80.00000 | 
    235.32330 |      68.99497 |      68.99497 |       0.00000 |      17.15917 |      12.15917 |       0.01917 |      25.78708 |     -80.29147 |     201.79567 |     198.37720 |       1.00000 |     191.13824 |      25.50000 |     -80.00000 | 
    235.45277 |      69.09547 |      69.09547 |       0.00000 |      17.15919 |      12.15919 |       0.01919 |      25.78708 |     -80.29153 |     202.86882 |     199.48651 |       1.00000 |     192.24287 |      25.50000 |     -80.00000 | 
    235.58238 |      69.19598 |      69.19598 |       0.00000 |      17.15922 |      12.15922 |       0.01922 |      25.78707 |     -80.29159 |     204.00217 |     200.64702 |       1.00000 |     193.33978 |      25.50000 |     -80.00000 | 
    235.70950 |      69.29649 |      69.29649 |       0.00000 |      17.15925 |      12.15925 |       0.01925 |      25.78707 |     -80.29165 |     205.16615 |     201.81969 |       1.00000 |     194.43265 |      25.50000 |     -80.00000 | 
    235.83836 |      69.39699 |      69.39699 |       0.00000 |      17.15928 |      12.15928 |       0.01928 |      25.78707 |     -80.29170 |     206.34669 |     202.98714 |       1.00000 |     195.52518 |      25.50000 |     -80.00000 | 
    235.96770 |      69.49749 |      69.49749 |       0.00000 |      17.15931 |      12.15930 |       0.01930 |      25.78706 |     -80.29176 |     207.54080 |     204.15112 |       1.00000 |     196.62048 |      25.50000 |     -80.00000 | 
    236.09421 |      69.59799 |      69.59799 |       0.00000 |      17.15933 |      12.15933 |       0.01933 |      25.78706 |     -80.29182 |     208.72638 |     205.30002 |       1.00000 |     197.72099 |      25.50000 |     -80.00000 | 
    236.22495 |      69.69849 |      69.69849 |       0.00000 |      17.15936 |      12.15936 |       0.01936 |      25.78706 |     -80.29189 |     209.88013 |     206.42369 |       1.00000 |     198.82785 |      25.50000 |     -80.00000 | 
    236.35826 |      69.79900 |      69.79900 |       0.00000 |      17.15939 |      12.15939 |       0.01939 |      25.78705 |     -80.29195 |     210.97647 |     207.50746 |       1.00000 |     199.94061 |      25.50000 |     -80.00000 | 
    236.48790 |      69.89950 |      69.89950 |       0.00000 |      17.15942 |      12.15942 |       0.01942 |      25.78705 |     -80.29200 |     212.03709 |     208.57806 |       1.00000 |     201.05698 |      25.50000 |     -80.00000 | 
    236.61536 |      70.00000 |      70.00000 |       0.00000 |      17.15944 |      12.15944 |       0.01944 |      25.78705 |     -80.29206 |     213.11922 |     209.69000 |       1.00000 |     202.17398 |      25.50000 |     -80.00000 | 
    236.74313 |      70.10050 |      70.10050 |       0.00000 |      17.15947 |      12.15947 |       0.01947 |      25.78704 |     -80.29212 |     214.23068 |     210.84148 |       1.00000 |     203.29013 |      25.50000 |     -80.00000 | 
    236.87413 |      70.20100 |      70.20100 |       0.00000 |      17.15950 |      12.15950 |       0.01950 |      25.78704 |     -80.29218 |     215.33838 |     211.98593 |       1.00000 |     204.40541 |      25.50000 |     -80.00000 | 
    237.00325 |      70.30151 |      70.30151 |       0.00000 |      17.15953 |      12.15953 |       0.01953 |      25.78704 |     -80.29224 |     216.41971 |     213.08859 |       1.00000 |     205.51981 |      25.50000 |     -80.00000 | 
    237.13223 |      70.40201 |      70.40201 |       0.00000 |      17.15956 |      12.15956 |       0.01956 |      25.78703 |     -80.29230 |     217.52675 |     214.19405 |       1.00000 |     206.63263 |      25.50000 |     -80.00000 | 
    237.26172 |      70.50251 |      70.50251 |       0.00000 |      17.15958 |      12.15958 |       0.01958 |      25.78703 |     -80.29236 |     218.73761 |     215.38081 |       1.00000 |     207.74428 |      25.50000 |     -80.00000 | 
    237.39165 |      70.60301 |      70.60301 |       0.00000 |      17.15961 |      12.15961 |       0.01961 |      25.78703 |     -80.29242 |     220.03577 |     216.64037 |       1.00000 |     208.85822 |      25.50000 |     -80.00000 | 
    237.52301 |      70.70352 |      70.70352 |       0.00000 |      17.15964 |      12.15964 |       0.01964 |      25.78702 |     -80.29248 |     221.37206 |     217.93663 |       1.00000 |     209.97969 |      25.50000 |     -80.00000 | 
    237.65358 |      70.80402 |      70.80402 |       0.00000 |      17.15967 |      12.15967 |       0.01967 |      25.78702 |     -80.29254 |     222.70403 |     219.24026 |       1.00000 |     211.11343 |      25.50000 |     -80.00000 | 
    237.78273 |      70.90453 |      70.90453 |       0.00000 |      17.15970 |      12.15970 |       0.01970 |      25.78701 |     -80.29259 |     223.99710 |     220.52620 |       1.00000 |     212.26219 |      25.50000 |     -80.00000 | 
    237.91461 |      71.00503 |      71.00503 |       0.00000 |      17.15972 |      12.15972 |       0.01972 |      25.78701 |     -80.29266 |     225.23412 |     221.77934 |       1.00000 |     213.42595 |      25.50000 |     -80.00000 | 
    238.04578 |      71.10553 |      71.10553 |       0.00000 |      17.15975 |      12.15975 |       0.01975 |      25.78701 |     -80.29272 |     226.46040 |     223.03955 |       1.00000 |     214.60246 |      25.50000 |     -80.00000 | 
    238.17558 |      71.20603 |      71.20603 |       0.00000 |      17.15978 |      12.15978 |       0.01978 |      25.78700 |     -80.29278 |     227.67101 |     224.29005 |       1.00000 |     215.78917 |      25.50000 |     -80.00000 | 
    238.30560 |      71.30653 |      71.30653 |       0.00000 |      17.15981 |      12.15981 |       0.01981 |      25.78700 |     -80.29284 |     228.89799 |     225.54988 |       1.00000 |     216.98355 |      25.50000 |     -80.00000 | 
    238.43431 |      71.40704 |      71.40704 |       0.00000 |      17.15984 |      12.15984 |       0.01984 |      25.78699 |     -80.29290 |     230.19135 |     226.85832 |       1.00000 |     218.18417 |      25.50000 |     -80.00000 | 
    238.56308 |      71.50754 |      71.50754 |       0.00000 |      17.15986 |      12.15986 |       0.01986 |      25.78699 |     -80.29295 |     231.53949 |     228.19983 |       1.00000 |     219.39191 |      25.50000 |     -80.00000 | 
    238.69098 |      71.60804 |      71.60804 |       0.00000 |      17.15989 |      12.15989 |       0.01989 |      25.78699 |     -80.29301 |     232.91463 |     229.55035 |       1.00000 |     220.60899 |      25.50000 |     -80.00000 | 
    238.82564 |      71.70854 |      71.70854 |       0.00000 |      17.15992 |      12.15992 |       0.01992 |      25.78698 |     -80.29308 |     234.29405 |     230.89720 |       1.00000 |     221.83765 |      25.50000 |     -80.00000 | 
    238.95660 |      71.80904 |      71.80904 |       0.00000 |      17.15995 |      12.15995 |       0.01995 |      25.78698 |     -80.29314 |     235.67836 |     232.25389 |       1.00000 |     223.07921 |      25.50000 |     -80.00000 | 
    239.08492 |      71.90955 |      71.90955 |       0.00000 |      17.15998 |      12.15998 |       0.01997 |      25.78698 |     -80.29320 |     237.07016 |     233.63390 |       1.00000 |     224.33424 |      25.50000 |     -80.00000 | 
    239.21585 |      72.01005 |      72.01005 |       0.00000 |      17.16000 |      12.16000 |       0.02000 |      25.78697 |     -80.29325 |     238.43860 |     235.01149 |       1.00000 |     225.60284 |      25.50000 |     -80.00000 | 
    239.35010 |      72.11055 |      72.11055 |       0.00000 |      17.16003 |      12.16003 |       0.02003 |      25.78697 |     -80.29331 |     239.85110 |     236.45178 |       1.00000 |     226.88408 |      25.50000 |     -80.00000 | 
    239.62381 |      72.21106 |      72.21106 |       0.00000 |      17.16006 |      12.16006 |       0.02006 |      25.78696 |     -80.29337 |     241.41211 |     238.04990 |       1.00000 |     228.17830 |      25.50000 |     -80.00000 | 
    239.75383 |      72.31156 |      72.31156 |       0.00000 |      17.16009 |      12.16009 |       0.02009 |      25.78696 |     -80.29343 |     243.07771 |     239.74931 |       1.00000 |     229.48978 |      25.50000 |     -80.00000 | 
    239.88045 |      72.41206 |      72.41206 |       0.00000 |      17.16011 |      12.16011 |       0.02011 |      25.78695 |     -80.29350 |     244.82954 |     241.51985 |       1.00000 |     230.82465 |      25.50000 |     -80.00000 | 
    240.00804 |      72.51257 |      72.51257 |       0.00000 |      17.16014 |      12.16014 |       0.02014 |      25.78695 |     -80.29355 |     246.65393 |     243.34164 |       1.00000 |     232.18918 |      25.50000 |     -80.00000 | 
    240.13553 |      72.61307 |      72.61307 |       0.00000 |      17.16017 |      12.16017 |       0.02017 |      25.78695 |     -80.29361 |     248.56514 |     245.22995 |       1.00000 |     233.58908 |      25.50000 |     -80.00000 | 
    240.26427 |      72.71357 |      72.71357 |       0.00000 |      17.16020 |      12.16020 |       0.02020 |      25.78694 |     -80.29367 |     250.62656 |     247.25639 |       1.00000 |     235.03003 |      25.50000 |     -80.00000 | 
    240.38953 |      72.81407 |      72.81407 |       0.00000 |      17.16023 |      12.16023 |       0.02023 |      25.78694 |     -80.29373 |     252.81099 |     249.40643 |       1.00000 |     236.51913 |      25.50000 |     -80.00000 | 
    240.51413 |      72.91457 |      72.91457 |       0.00000 |      17.16025 |      12.16025 |       0.02025 |      25.78693 |     -80.29379 |     255.06398 |     251.63837 |       1.00000 |     238.06380 |      25.50000 |     -80.00000 | 
    240.63974 |      73.01508 |      73.01508 |       0.00000 |      17.16028 |      12.16028 |       0.02028 |      25.78693 |     -80.29385 |     257.32785 |     253.90282 |       1.00000 |     239.66953 |      25.50000 |     -80.00000 | 
    240.76634 |      73.11558 |      73.11558 |       0.00000 |      17.16031 |      12.16031 |       0.02031 |      25.78692 |     -80.29391 |     259.55859 |     256.15698 |       1.00000 |     241.33842 |      25.50000 |     -80.00000 | 
    240.89162 |      73.21608 |      73.21608 |       0.00000 |      17.16034 |      12.16034 |       0.02034 |      25.78692 |     -80.29397 |     261.74582 |     258.38394 |       1.00000 |     243.06876 |      25.50000 |     -80.00000 | 
    241.02011 |      73.31658 |      73.31658 |       0.00000 |      17.16037 |      12.16037 |       0.02037 |      25.78691 |     -80.29403 |     263.88141 |     260.56366 |       1.00000 |     244.85576 |      25.50000 |     -80.00000 | 
    241.14786 |      73.41708 |      73.41708 |       0.00000 |      17.16039 |      12.16039 |       0.02039 |      25.78691 |     -80.29408 |     265.95425 |     262.67163 |       1.00000 |     246.69255 |      25.50000 |     -80.00000 | 
    241.27478 |      73.51759 |      73.51759 |       0.00000 |      17.16042 |      12.16042 |       0.02042 |      25.78690 |     -80.29414 |     267.93552 |     264.66849 |       1.00000 |     248.57060 |      25.50000 |     -80.00000 | 
    241.40211 |      73.61809 |      73.61809 |       0.00000 |      17.16045 |      12.16045 |       0.02045 |      25.78690 |     -80.29420 |     269.89407 |     266.61945 |       1.00000 |     250.48001 |      25.50000 |     -80.00000 | 
    241.53064 |      73.71859 |      73.71859 |       0.00000 |      17.16048 |      12.16048 |       0.02048 |      25.78690 |     -80.29427 |     271.98257 |     268.68109 |       1.00000 |     252.41225 |      25.50000 |     -80.00000 | 
    241.65897 |      73.81910 |      73.81910 |       0.00000 |      17.16051 |      12.16051 |       0.02051 |      25.78689 |     -80.29432 |     274.23798 |     270.90082 |       1.00000 |     254.36456 |      25.50000 |     -80.00000 | 
    241.78362 |      73.91960 |      73.91960 |       0.00000 |      17.16053 |      12.16053 |       0.02053 |      25.78689 |     -80.29438 |     276.58386 |     273.21536 |       1.00000 |     256.34003 |      25.50000 |     -80.00000 | 
    241.90675 |      74.02010 |      74.02010 |       0.00000 |      17.16056 |      12.16056 |       0.02056 |      25.78688 |     -80.29444 |     279.00500 |     275.62122 |       1.00000 |     258.34344 |      25.50000 |     -80.00000 | 
